frame.number,time.delta.prevPkt,ping.missed,kalive.Violated,Direction,tcp.stream,mqtt.len,mqtt.hdrflags,mqtt.msgtype,mqtt.hdr_reserved,mqtt.dupflag,mqtt.qos,mqtt.retain,mqtt.conack.flags.reserved,mqtt.conack.flags,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.msgid,mqtt.topic_len,mqtt.topic,mqtt.topic.null,mqtt.topic.invalidUTF,mqtt.topic.empty,mqtt.topic.wildcard,mqtt.willtopic_len,mqtt.willtopic,mqtt.willtopic.null,mqtt.willtopic.empty,mqtt.willtopic.wildcard,mqtt.willmsg_len,mqtt.msg.empty,mqtt.proto_len,mqtt.protoname,mqtt.clientid_len,mqtt.clientid,mqtt.ver,mqtt.conflags,mqtt.conflag.retain,mqtt.conflag.qos,mqtt.conflag.willflag,mqtt.conflag.cleansess,mqtt.conflag.reserved,mqtt.kalive,mqtt.subscription_options,mqtt.subscription_options_qos,mqtt.subscription_options_nl,mqtt.subscription_options_rap,mqtt.subscription_options_retain,mqtt.subscription_options_reserved,mqtt.connack.reason_code,mqtt.puback.reason_code,mqtt.suback.reason_code,mqtt.unsuback.reason_code,mqtt.disconnect.reason_code,Target,Tag,Des
20164,0.982985,0,0,2,516,47,130,8,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_526,,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,-1,
20165,0.00418,0,0,3,516,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,-1,
20240,0.924243,0,0,2,516,47,130,8,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_527,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,-1,
20241,0.007583,0,0,3,516,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,-1,
20367,0.943851,0,0,3,516,106,48,3,,FALSE,0,FALSE,,,,,,39,hospital/status/battery/sensor_rand_526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20422,0.666875,0,0,2,516,123,52,3,,FALSE,2,FALSE,,,,,1,33,hospital/event/bp/sensor_rand_528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20425,0.002749,0,0,3,516,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20429,0.005469,0,0,2,516,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20431,0.003176,0,0,3,516,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20600,1.372048,0,0,2,516,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
17934,0,0,0,2,517,161,16,1,0,,,,,,,,,,,,,,,27,mixed/MIX_FULL_MIX_518/will,,,,39,,4,MQTT,16,MIX_FULL_MIX_518,5,238,TRUE,1,TRUE,TRUE,FALSE,26,,,,,,,,,,,,0,-1,
17936,0.005587,0,0,3,517,48,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
17938,0.005298,0,0,2,517,77,50,3,,FALSE,1,FALSE,,,,,1,33,hospital/vital/hr/sensor_rand_518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
17939,0.003195,0,0,3,517,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18035,0.704636,0,0,2,517,41,130,8,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_519,,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,-1,
18038,0.003137,0,0,3,517,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,-1,
18145,0.819756,0,0,2,517,77,51,3,,FALSE,1,TRUE,,,,,1,33,hospital/vital/hr/sensor_rand_520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18146,0.002518,0,0,3,517,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18258,0.627343,0,0,2,517,77,51,3,,FALSE,1,TRUE,,,,,1,33,hospital/vital/hr/sensor_rand_521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18260,0.003924,0,0,3,517,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18399,0.930819,0,0,2,517,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
17949,0,0,0,2,518,161,16,1,0,,,,,,,,,,,,,,,27,mixed/MIX_FULL_MIX_519/will,,,,39,,4,MQTT,16,MIX_FULL_MIX_519,5,238,TRUE,1,TRUE,TRUE,FALSE,19,,,,,,,,,,,,0,-1,
17950,0.005892,0,0,3,518,48,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
17952,0.005809,0,0,2,518,122,52,3,,FALSE,2,FALSE,,,,,1,33,hospital/event/bp/sensor_rand_519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
17954,0.004064,0,0,3,518,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
17958,0.006027,0,0,2,518,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
17962,0.003396,0,0,3,518,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18053,0.702209,0,0,2,518,47,130,8,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_520,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,-1,
18054,0.00419,0,0,3,518,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,-1,
18157,0.878489,0,0,2,518,122,52,3,,FALSE,2,FALSE,,,,,1,33,hospital/event/bp/sensor_rand_521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18158,0.003136,0,0,3,518,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18161,0.00615,0,0,2,518,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18163,0.002893,0,0,3,518,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18227,0.354343,0,0,2,518,44,162,10,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18229,0.003195,0,0,3,518,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
18556,1.872977,0,0,2,518,122,53,3,,FALSE,2,TRUE,,,,,1,33,hospital/event/bp/sensor_rand_523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18557,0.003009,0,0,3,518,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18559,0.004766,0,0,2,518,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18561,0.002398,0,0,3,518,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18603,0.745969,0,0,2,518,47,130,8,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_524,,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,-1,
18604,0.003365,0,0,3,518,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,-1,
18771,1.030707,0,0,2,518,47,130,8,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_525,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,-1,
18772,0.003711,0,0,3,518,100,49,3,,FALSE,0,TRUE,,,,,,39,hospital/status/battery/sensor_rand_525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18773,0.000181,0,0,3,518,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,-1,
19054,1.670487,0,0,2,518,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
17997,0,0,0,2,519,95,16,1,0,,,,,,,,,,,,,,,,,,,,,,4,MQTT,16,MIX_FULL_MIX_520,5,192,FALSE,0,FALSE,FALSE,FALSE,20,,,,,,,,,,,,0,-1,
18000,0.003654,0,0,3,519,53,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
18002,0.004466,0,0,2,519,38,162,10,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18003,0.002661,0,0,3,519,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
18100,0.924969,0,0,2,519,41,130,8,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_521,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,-1,
18102,0.004,0,0,3,519,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,-1,
18159,0.441443,0,0,3,519,122,48,3,,FALSE,0,FALSE,,,,,,33,hospital/event/bp/sensor_rand_521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18333,1.134361,0,0,2,519,38,162,10,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18334,0.00343,0,0,3,519,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
19428,7.347457,0,0,3,519,122,48,3,,FALSE,0,FALSE,,,,,,33,hospital/event/bp/sensor_rand_521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19456,0.108473,0,0,2,519,98,48,3,,FALSE,0,FALSE,,,,,,39,hospital/status/battery/sensor_rand_524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20364,7.206767,0,0,2,519,104,48,3,,FALSE,0,FALSE,,,,,,39,hospital/status/battery/sensor_rand_526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20408,0.303437,0,0,2,519,38,162,10,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20409,0.003267,0,0,3,519,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
20568,1.475934,0,0,2,519,41,130,8,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_528,,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,-1,
20569,0.003484,0,0,3,519,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,-1,
20722,1.381747,0,0,2,519,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18042,0,0,0,2,520,127,16,1,0,,,,,,,,,,,,,,,27,mixed/MIX_FULL_MIX_521/will,,,,39,,4,MQTT,16,MIX_FULL_MIX_521,5,206,FALSE,1,TRUE,TRUE,FALSE,18,,,,,,,,,,,,0,-1,
18043,0.002567,0,0,3,520,9,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
18045,0.005016,0,0,2,520,44,162,10,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18046,0.002665,0,0,3,520,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
19196,7.746721,0,0,2,520,47,130,8,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_523,,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,-1,
19197,0.003697,0,0,3,520,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,-1,
19340,0.975785,0,0,2,520,44,162,10,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19341,0.003416,0,0,3,520,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
19549,1.513348,0,0,2,520,122,52,3,,FALSE,2,FALSE,,,,,1,33,hospital/event/bp/sensor_rand_525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19552,0.003402,0,0,3,520,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19555,0.006554,0,0,2,520,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19557,0.003216,0,0,3,520,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19623,0.688994,0,0,2,520,44,162,10,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19625,0.001862,0,0,3,520,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
19750,1.391788,0,0,2,520,47,130,8,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_527,,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,-1,
19752,0.004708,0,0,3,520,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,-1,
20806,8.012488,0,0,2,520,122,53,3,,FALSE,2,TRUE,,,,,1,33,hospital/event/bp/sensor_rand_529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20807,0.003545,0,0,3,520,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20810,0.004861,0,0,2,520,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20812,0.005111,0,0,3,520,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20930,0.840124,0,0,2,520,122,53,3,,FALSE,2,TRUE,,,,,1,33,hospital/event/bp/sensor_rand_530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20934,0.003171,0,0,3,520,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20939,0.006355,0,0,2,520,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
20943,0.002637,0,0,3,520,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
21057,0.82825,0,0,2,520,47,130,8,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_531,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,-1,
21058,0.003888,0,0,3,520,106,49,3,,FALSE,0,TRUE,,,,,,39,hospital/status/battery/sensor_rand_531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
21058,0,0,0,3,520,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,-1,
21183,0.805796,0,0,2,520,123,52,3,,FALSE,2,FALSE,,,,,1,33,hospital/event/bp/sensor_rand_532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
21192,0.0052,0,0,3,520,2,80,5,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
21198,0.005979,0,0,2,520,2,98,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
21199,0.002033,0,0,3,520,2,112,7,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
21320,0.746236,0,0,2,520,47,130,8,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_533,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,-1,
21322,0.003299,0,0,3,520,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,-1,
21513,1.189543,0,0,2,520,44,162,10,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
21514,0.003155,0,0,3,520,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
21733,1.820587,0,0,2,520,47,130,8,2,,,,,,,,65526,39,hospital/status/battery/sensor_rand_535,,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,-1,
21739,0.004135,0,0,3,520,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,-1,
22789,7.698723,0,0,2,520,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18091,0,0,0,2,521,95,16,1,0,,,,,,,,,,,,,,,,,,,,,,4,MQTT,16,MIX_FULL_MIX_522,5,192,FALSE,0,FALSE,FALSE,FALSE,29,,,,,,,,,,,,0,-1,
18092,0.006268,0,0,3,521,53,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
18094,0.006315,0,0,2,521,38,162,10,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18095,0.004071,0,0,3,521,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
18306,1.229198,0,0,2,521,38,162,10,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18307,0.002598,0,0,3,521,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
18565,1.743287,0,0,2,521,41,130,8,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_524,,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,-1,
18566,0.003459,0,0,3,521,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,-1,
18690,0.939119,0,0,2,521,98,49,3,,FALSE,0,TRUE,,,,,,39,hospital/status/battery/sensor_rand_525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18803,0.740299,0,0,2,521,38,162,10,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18806,0.004432,0,0,3,521,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
19069,1.763451,0,0,2,521,41,130,8,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_527,,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,-1,
19070,0.006161,0,0,3,521,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,-1,
19213,0.981843,0,0,2,521,98,48,3,,FALSE,0,FALSE,,,,,,39,hospital/status/battery/sensor_rand_528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19291,0.601179,0,0,2,521,38,162,10,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19292,0.003588,0,0,3,521,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
19471,1.302478,0,0,2,521,38,162,10,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19472,0.004073,0,0,3,521,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
19606,1.09352,0,0,2,521,98,48,3,,FALSE,0,FALSE,,,,,,39,hospital/status/battery/sensor_rand_531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19666,0.726304,0,0,2,521,38,162,10,2,,,,,,,,65526,33,hospital/event/bp/sensor_rand_532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19676,0.006939,0,0,3,521,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
19757,0.752304,0,0,2,521,104,48,3,,FALSE,0,FALSE,,,,,,39,hospital/status/battery/sensor_rand_533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19838,0.633089,0,0,2,521,104,48,3,,FALSE,0,FALSE,,,,,,39,hospital/status/battery/sensor_rand_534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19996,0.850738,0,0,2,521,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18130,0,0,0,2,522,127,16,1,0,,,,,,,,,,,,,,,27,mixed/MIX_FULL_MIX_523/will,,,,39,,4,MQTT,16,MIX_FULL_MIX_523,5,206,FALSE,1,TRUE,TRUE,FALSE,13,,,,,,,,,,,,0,-1,
18136,0.008365,0,0,3,522,9,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
19080,6.258931,0,0,2,522,77,51,3,,FALSE,1,TRUE,,,,,1,33,hospital/vital/hr/sensor_rand_524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19082,0.006549,0,0,3,522,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19172,0.539492,0,0,2,522,41,130,8,2,,,,,,,,65526,33,hospital/vital/hr/sensor_rand_525,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,-1,
19173,0.004772,0,0,3,522,77,49,3,,FALSE,0,TRUE,,,,,,33,hospital/vital/hr/sensor_rand_525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19174,0.000159,0,0,3,522,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,-1,
19293,0.941321,0,0,2,522,77,50,3,,FALSE,1,FALSE,,,,,1,33,hospital/vital/hr/sensor_rand_526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19294,0.003772,0,0,3,522,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19396,0.467124,0,0,2,522,77,51,3,,FALSE,1,TRUE,,,,,1,33,hospital/vital/hr/sensor_rand_527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19397,0.002356,0,0,3,522,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19447,0.509963,0,0,2,522,38,162,10,2,,,,,,,,65526,33,hospital/vital/hr/sensor_rand_528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19448,0.002462,0,0,3,522,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
19577,1.178929,0,0,2,522,38,162,10,2,,,,,,,,65526,33,hospital/vital/hr/sensor_rand_529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19578,0.002617,0,0,3,522,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
19694,1.154308,0,0,2,522,38,162,10,2,,,,,,,,65526,33,hospital/vital/hr/sensor_rand_530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
19698,0.003963,0,0,3,522,4,176,11,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-1,
19870,1.40948,0,0,2,522,41,130,8,2,,,,,,,,65526,33,hospital/vital/hr/sensor_rand_531,,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,-1,
19871,0.003891,0,0,3,522,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,-1,
20123,1.468862,0,0,2,522,41,130,8,2,,,,,,,,65526,33,hospital/vital/hr/sensor_rand_532,,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,-1,
20125,0.002745,0,0,3,522,4,144,9,0,,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,-1,
21048,7.324519,0,0,2,522,77,50,3,,FALSE,1,FALSE,,,,,1,33,hospital/vital/hr/sensor_rand_534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
21049,0.003665,0,0,3,522,2,64,4,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
21237,1.184186,0,0,2,522,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,
18192,0,0,0,2,523,161,16,1,0,,,,,,,,,,,,,,,27,mixed/MIX_FULL_MIX_524/will,,,,39,,4,MQTT,16,MIX_FULL_MIX_524,5,238,TRUE,1,TRUE,TRUE,FALSE,0,,,,,,,,,,,,0,-1,
18193,0.003627,0,0,3,523,48,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,-1,
