frame.number,time.delta.prevPkt,ping.missed,kalive.Violated,Direction,tcp.stream,mqtt.len,mqtt.hdrflags,mqtt.msgtype,mqtt.hdr_reserved,mqtt.dupflag,mqtt.qos,mqtt.retain,mqtt.conack.flags.reserved,mqtt.conack.flags,mqtt.conack.flags.sp,mqtt.msgid,mqtt.topic_len,mqtt.topic,mqtt.topic.null,mqtt.topic.invalidUTF,mqtt.topic.empty,mqtt.topic.wildcard,mqtt.willtopic_len,mqtt.willtopic.null,mqtt.willtopic.empty,mqtt.willtopic.wildcard,mqtt.willmsg_len,mqtt.msg.empty,mqtt.proto_len,mqtt.protoname,mqtt.clientid_len,mqtt.clientid,mqtt.ver,mqtt.conflags,mqtt.conflag.retain,mqtt.conflag.qos,mqtt.conflag.willflag,mqtt.conflag.cleansess,mqtt.conflag.reserved,mqtt.kalive,mqtt.subscription_options,mqtt.subscription_options_qos,mqtt.subscription_options_nl,mqtt.subscription_options_rap,mqtt.subscription_options_retain,mqtt.subscription_options_reserved,mqtt.connack.reason_code,mqtt.puback.reason_code,mqtt.suback.reason_code,mqtt.unsuback.reason_code,mqtt.disconnect.reason_code,Target,TAG,Des
54693,0.004856,0,0,1,1396,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,
54838,0.895726,0,0,0,1396,42,130,8,2,,,,,,,65526,34,hospital/vital/hr/sensor_rand_1406,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,,
54840,0.002754,0,0,1,1396,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,,
54841,0.000365,0,0,1,1396,81,51,3,,FALSE,1,TRUE,,,,1,34,hospital/vital/hr/sensor_rand_1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54845,0.009208,0,0,0,1396,2,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
55162,2.184534,0,0,0,1396,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52688,0,0,0,0,1397,130,16,1,0,,,,,,,,,,,,,,28,,,,40,,4,MQTT,17,MIX_FULL_MIX_1398,5,238,TRUE,1,TRUE,TRUE,FALSE,19,,,,,,,,,,,,0,,
52690,0.012302,0,0,1,1397,19,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,
52693,0.006008,0,0,0,1397,39,162,10,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52695,0.003334,0,0,1,1397,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
52807,0.86348,0,0,0,1397,42,130,8,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1399,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,,
52810,0.020067,0,0,1,1397,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,
53157,1.971014,0,0,0,1397,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52705,0,0,0,0,1398,108,16,1,0,,,,,,,,,,,,,,28,,,,40,,4,MQTT,17,MIX_FULL_MIX_1399,5,44,TRUE,1,TRUE,FALSE,FALSE,20,,,,,,,,,,,,0,,
52706,0.006074,0,0,1,1398,19,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,
52708,0.004966,0,0,0,1398,42,130,8,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1399,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,,
52709,0.002572,0,0,1,1398,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,,
52918,1.620062,0,0,0,1398,103,48,3,,FALSE,0,FALSE,,,,,40,hospital/status/battery/sensor_rand_1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52996,0.422516,0,0,0,1398,39,162,10,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52997,0.00461,0,0,1,1398,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
53250,1.204682,0,0,0,1398,42,130,8,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1402,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,,
53253,0.005709,0,0,1,1398,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,
53587,1.656089,0,0,0,1398,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52755,0,0,0,0,1399,108,16,1,0,,,,,,,,,,,,,,28,,,,40,,4,MQTT,17,MIX_FULL_MIX_1400,5,44,TRUE,1,TRUE,FALSE,FALSE,21,,,,,,,,,,,,0,,
52756,0.006012,0,0,1,1399,19,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,
52758,0.005461,0,0,0,1399,39,162,10,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52759,0.00242,0,0,1,1399,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
52903,1.084472,0,0,0,1399,39,162,10,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52904,0.005613,0,0,1,1399,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
53089,0.97193,0,0,0,1399,42,130,8,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1402,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,,
53090,0.005981,0,0,1,1399,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,,
53484,1.834161,0,0,0,1399,42,130,8,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1403,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,,
53486,0.003419,0,0,1,1399,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,
53716,1.338784,0,0,0,1399,103,48,3,,FALSE,0,FALSE,,,,,40,hospital/status/battery/sensor_rand_1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
53856,0.938184,0,0,0,1399,39,162,10,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
53857,0.004259,0,0,1,1399,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
54055,1.450596,0,0,0,1399,42,130,8,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1406,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,,
54057,0.00339,0,0,1,1399,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,
54305,2.08268,0,0,1,1399,126,52,3,,FALSE,2,FALSE,,,,1,34,hospital/event/bp/sensor_rand_1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54311,0.00896,0,0,0,1399,2,80,5,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54314,0.002054,0,0,1,1399,4,98,6,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54317,0.005457,0,0,0,1399,2,112,7,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54387,0.548318,0,0,1,1399,126,50,3,,FALSE,1,FALSE,,,,2,34,hospital/event/bp/sensor_rand_1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54394,0.007632,0,0,0,1399,2,64,4,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
55074,4.865875,0,0,0,1399,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52776,0,0,0,0,1400,62,16,1,0,,,,,,,,,,,,,,,,,,,,4,MQTT,17,MIX_FULL_MIX_1401,5,192,FALSE,0,FALSE,FALSE,FALSE,12,,,,,,,,,,,,0,,
52783,0.015823,0,0,1,1400,19,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,
52786,0.009532,0,0,0,1400,48,130,8,2,,,,,,,65526,40,hospital/status/battery/sensor_rand_1401,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,,
52787,0.00902,0,0,1,1400,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,
52948,1.141485,0,0,0,1400,48,130,8,2,,,,,,,65526,40,hospital/status/battery/sensor_rand_1402,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,FALSE,0,0,,,,,,0,,
52949,0.006576,0,0,1,1400,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,
53299,1.784004,0,0,1,1400,102,48,3,,FALSE,0,FALSE,,,,,40,hospital/status/battery/sensor_rand_1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54170,5.738035,0,0,0,1400,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52831,0,0,0,0,1401,35,16,1,0,,,,,,,,,,,,,,,,,,,,4,MQTT,17,MIX_FULL_MIX_1402,5,0,FALSE,0,FALSE,FALSE,FALSE,18,,,,,,,,,,,,0,,
52832,0.005665,0,0,1,1401,19,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,
52834,0.00556,0,0,0,1401,82,51,3,,FALSE,1,TRUE,,,,1,34,hospital/vital/hr/sensor_rand_1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52835,0.003442,0,0,1,1401,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,,
52899,0.42593,0,0,0,1401,39,162,10,2,,,,,,,65526,34,hospital/vital/hr/sensor_rand_1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52900,0.002541,0,0,1,1401,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
53232,1.750472,0,0,0,1401,82,50,3,,FALSE,1,FALSE,,,,1,34,hospital/vital/hr/sensor_rand_1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
53233,0.003796,0,0,1,1401,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,,
53308,0.436547,0,0,0,1401,42,130,8,2,,,,,,,65526,34,hospital/vital/hr/sensor_rand_1405,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,,
53309,0.004257,0,0,1,1401,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,
53515,0.927432,0,0,0,1401,82,51,3,,FALSE,1,TRUE,,,,1,34,hospital/vital/hr/sensor_rand_1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
53516,0.002882,0,0,1,1401,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,,
54504,7.027278,0,0,0,1401,82,50,3,,FALSE,1,FALSE,,,,1,34,hospital/vital/hr/sensor_rand_1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54505,0.003517,0,0,1,1401,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,,
54558,0.546546,0,0,0,1401,82,50,3,,FALSE,1,FALSE,,,,1,34,hospital/vital/hr/sensor_rand_1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54561,0.002923,0,0,1,1401,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,
54671,0.78721,0,0,0,1401,39,162,10,2,,,,,,,65526,34,hospital/vital/hr/sensor_rand_1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54672,0.002487,0,0,1,1401,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
54877,1.399982,0,0,0,1401,82,51,3,,FALSE,1,TRUE,,,,1,34,hospital/vital/hr/sensor_rand_1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54879,0.003393,0,0,1,1401,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,,
55038,1.183463,0,0,0,1401,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52853,0,0,0,0,1402,135,16,1,0,,,,,,,,,,,,,,28,,,,40,,4,MQTT,17,MIX_FULL_MIX_1403,5,236,TRUE,1,TRUE,FALSE,FALSE,7,,,,,,,,,,,,0,,
52855,0.008217,0,0,1,1402,19,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,
52857,0.00488,0,0,0,1402,39,162,10,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52858,0.003363,0,0,1,1402,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
53155,1.667278,0,0,0,1402,42,130,8,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1404,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,,
53160,0.021008,0,0,1,1402,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,,
53318,0.861806,0,0,0,1402,42,130,8,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1405,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,,
53319,0.00558,0,0,1,1402,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,,
54357,6.892089,0,0,0,1402,0,192,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54359,0.00964,0,0,1,1402,0,208,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54468,0.776613,0,0,0,1402,42,130,8,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1407,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,,
54470,0.009815,0,0,1,1402,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,
54576,0.877982,0,0,0,1402,42,130,8,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1408,,,,,,,,,,,,,,,,,,,,,,,1,1,FALSE,FALSE,0,0,,,,,,0,,
54577,0.003145,0,0,1,1402,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,
54759,1.212783,0,0,0,1402,39,162,10,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54760,0.003529,0,0,1,1402,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
54998,1.889125,0,0,0,1402,39,162,10,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
55000,0.002285,0,0,1,1402,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
55353,1.581302,0,0,0,1402,127,53,3,,FALSE,2,TRUE,,,,1,34,hospital/event/bp/sensor_rand_1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
55356,0.005558,0,0,1,1402,4,80,5,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
55359,0.004837,0,0,0,1402,2,98,6,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
55360,0.002904,0,0,1,1402,4,112,7,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
55471,0.685028,0,0,0,1402,39,162,10,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
55473,0.010636,0,0,1,1402,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
55685,1.551621,0,0,0,1402,42,130,8,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1413,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,,
55688,0.010029,0,0,1,1402,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,,
55841,1.198853,0,0,0,1402,39,162,10,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
55844,0.002653,0,0,1,1402,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
56069,1.455132,0,0,0,1402,128,53,3,,FALSE,2,TRUE,,,,1,34,hospital/event/bp/sensor_rand_1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
56070,0.004688,0,0,1,1402,4,80,5,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
56072,0.005017,0,0,0,1402,2,98,6,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
56073,0.00349,0,0,1,1402,4,112,7,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
56136,0.627823,0,0,0,1402,128,52,3,,FALSE,2,FALSE,,,,1,34,hospital/event/bp/sensor_rand_1416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
56137,0.005804,0,0,1,1402,4,80,5,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
56140,0.008467,0,0,0,1402,2,98,6,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
56142,0.009861,0,0,1,1402,4,112,7,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
56282,0.927953,0,0,0,1402,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52921,0,0,0,0,1403,91,16,1,0,,,,,,,,,,,,,,,,,,,,4,MQTT,17,MIX_FULL_MIX_1404,5,194,FALSE,0,FALSE,TRUE,FALSE,17,,,,,,,,,,,,0,,
52930,0.018294,0,0,1,1403,19,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,
52932,0.006097,0,0,0,1403,82,51,3,,FALSE,1,TRUE,,,,1,34,hospital/vital/hr/sensor_rand_1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52934,0.003801,0,0,1,1403,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,,
53012,0.57802,0,0,0,1403,39,162,10,2,,,,,,,65526,34,hospital/vital/hr/sensor_rand_1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
53015,0.004247,0,0,1,1403,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
53190,0.677635,0,0,0,1403,82,50,3,,FALSE,1,FALSE,,,,1,34,hospital/vital/hr/sensor_rand_1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
53191,0.002431,0,0,1,1403,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,,
54259,7.021684,0,0,0,1403,82,50,3,,FALSE,1,FALSE,,,,1,34,hospital/vital/hr/sensor_rand_1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54262,0.004832,0,0,1,1403,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,,
54409,0.933254,0,0,0,1403,42,130,8,2,,,,,,,65526,34,hospital/vital/hr/sensor_rand_1409,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,,
54412,0.003409,0,0,1,1403,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,,
54560,1.27253,0,0,1,1403,81,50,3,,FALSE,1,FALSE,,,,1,34,hospital/vital/hr/sensor_rand_1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54564,0.005216,0,0,0,1403,2,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54568,0.014724,0,0,0,1403,39,162,10,2,,,,,,,65526,34,hospital/vital/hr/sensor_rand_1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54570,0.002819,0,0,1,1403,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
55736,7.423104,0,0,0,1403,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52929,0,0,0,0,1404,57,16,1,0,,,,,,,,,,,,,,,,,,,,4,MQTT,17,MIX_FULL_MIX_1405,5,194,FALSE,0,FALSE,TRUE,FALSE,0,,,,,,,,,,,,0,,
52933,0.008471,0,0,1,1404,19,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,
52937,0.009088,0,0,0,1404,39,162,10,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52940,0.005157,0,0,1,1404,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
53094,0.896878,0,0,0,1404,39,162,10,2,,,,,,,65526,34,hospital/event/bp/sensor_rand_1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
53097,0.003942,0,0,1,1404,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
53384,1.507743,0,0,0,1404,0,224,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52972,0,0,0,0,1405,164,16,1,0,,,,,,,,,,,,,,28,,,,40,,4,MQTT,17,MIX_FULL_MIX_1406,5,238,TRUE,1,TRUE,TRUE,FALSE,16,,,,,,,,,,,,0,,
52974,0.004773,0,0,1,1405,19,32,2,0,,,,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,
52978,0.005727,0,0,0,1405,45,162,10,2,,,,,,,65526,40,hospital/status/battery/sensor_rand_1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
52979,0.002383,0,0,1,1405,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
53243,1.327656,0,0,0,1405,82,50,3,,FALSE,1,FALSE,,,,1,34,hospital/vital/hr/sensor_rand_1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
53244,0.00472,0,0,1,1405,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,,
53381,0.73357,0,0,0,1405,48,130,8,2,,,,,,,65526,40,hospital/status/battery/sensor_rand_1408,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,,
53382,0.00375,0,0,1,1405,4,144,9,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,,
53699,1.6753,0,0,0,1405,82,50,3,,FALSE,1,FALSE,,,,1,34,hospital/vital/hr/sensor_rand_1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
53700,0.004867,0,0,1,1405,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,,
53805,0.597465,0,0,0,1405,45,162,10,2,,,,,,,65526,40,hospital/status/battery/sensor_rand_1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
53806,0.005546,0,0,1,1405,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
53903,0.897982,0,0,0,1405,82,51,3,,FALSE,1,TRUE,,,,1,34,hospital/vital/hr/sensor_rand_1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
53905,0.002889,0,0,1,1405,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,,
54023,0.791598,0,0,0,1405,45,162,10,2,,,,,,,65526,40,hospital/status/battery/sensor_rand_1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54025,0.005669,0,0,1,1405,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
54136,1.06544,0,0,0,1405,45,162,10,2,,,,,,,65526,40,hospital/status/battery/sensor_rand_1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54137,0.004107,0,0,1,1405,4,176,11,0,,,,,,,65526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,,
54319,1.194147,0,0,0,1405,82,50,3,,FALSE,1,FALSE,,,,1,34,hospital/vital/hr/sensor_rand_1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
54321,0.001827,0,0,1,1405,4,64,4,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,,
56198,12.841203,0,0,0,1405,48,130,8,2,,,,,,,65526,40,hospital/status/battery/sensor_rand_1417,,,,,,,,,,,,,,,,,,,,,,,2,2,FALSE,FALSE,0,0,,,,,,0,,
